5/3/22,0.714,35,29,0,1,2,0,2 shrimp,
2/17/21,0.417,34,26.5,0,1,2,0,0,
2/17/21,0.417,31,23,0,1,2,0,0,
2/17/21,0.417,22,17.5,1,0,3,1,2 shrimp,
2/17/21,0.417,31,24.5,0,1,2,0,0,
2/17/21,0.417,23,17,1,0,3,1,0,
2/17/21,0.417,29,22,0,1,2,0,0,
2/17/21,0.417,25,19.5,0,1,2,0,1 shrimp 2 fish,
2/17/21,0.417,21,15,1,0,3,0,0,
2/17/21,0.417,25,19,1,0,3,1,1 shrimp,
2/17/21,0.417,23,17.5,1,0,3,1,0,
2/9/2021,0.455,30,23,0,1,2,0,0,
2/9/2021,0.455,30,24,0,0,3,0,0,
2/9/2021,0.455,30,23,0,1,2,0,0,
2/9/2021,0.455,23,17.5,1,0,3,1,1 fish,
2/9/2021,0.455,22,16.5,1,0,3,0,0,
2/9/2021,0.455,23,18,1,0,3,1,0,
2/9/2021,0.455,24,17.5,1,0,3,1,2 shrimp 1 fish,
2/9/2021,0.455,23,17,1,0,3,1,1 shrimp,
2/9/2021,0.455,24,18,1,1,3,1,1 fish,
2/9/2021,0.455,21,16,1,0,3,1,0,
2/3/21,0.244,25,19,1,0,3,1,5 shrimp,
2/3/21,0.244,31,24,0,1,2,0,1 fish,
2/3/21,0.244,33,26,0,1,2,0,1 shrimp,
2/3/21,0.244,20,16.5,1,0,3,1,7 shrimp,
2/3/21,0.244,30,23,1,1,2,0,0,
2/3/21,0.244,35,27,0,1,2,0,0,
2/3/21,0.244,33,26,0,1,2,0,0,
2/3/21,0.244,31,23,0,1,2,0,2 shrimp,
2/3/21,0.244,30,22.5,1,1,2,0,1 shrimp,
2/3/21,0.244,31,23.5,0,1,2,0,1 shrimp,
1/6/21,0.588,24.5,19,1,0,3,1,4 shrimp,
1/6/21,0.588,32,24.5,0,1,2,0,4 shrimp 1 crab,
1/6/21,0.588,11,8.5,0,1,2,0,1 shrimp,
1/6/21,0.588,25,19.5,1,0,3,1,4 shrimp,
1/6/21,0.588,24,18,1,0,3,1,1 shrimp,
1/6/21,0.588,21,17,0,0,3,1,2 shrimp,
1/6/21,0.588,26,19,1,0,3,1,1 crab,
1/6/21,0.588,32,25,0,1,2,0,0,
1/6/21,0.588,22,16,1,0,3,0,7 shrimp,
1/6/21,0.588,23.5,17,1,0,3,1,3 shrimp 1 fish,
3/30/21,0,29.5,22.5,0,1,2,0,0,
3/30/21,0,29.6,22.6,1,1,2,0,0,
3/30/21,0,29,22,1,0,3,1,0,
3/30/21,0,26,21,0,1,2,0,1 shrimp,
3/30/21,0,25,18,0,1,2,0,1 shrimp,
3/30/21,0,29,21,0,1,2,0,0,
3/30/21,0,24,18,1,0,3,1,2 fish,
3/30/21,0,23,17,1,0,3,1,0,
3/30/21,0,23,17,1,1,2,0,0,
3/30/21,0,23,17,1,0,3,1,3 shrimp,
3/23/21,0.232,32,24,1,1,2,0,-1,
3/23/21,0.232,30,23,0,1,2,0,3 shrimp,
3/23/21,0.232,31,24,0,1,2,0,1 fish,
3/23/21,0.232,25,21,1,0,3,1,2 shrimp 1 sand dollar,
3/23/21,0.232,28,21,1,0,3,0,0,
3/23/21,0.232,28.5,21.5,0,1,2,0,1 shrimp,
3/23/21,0.232,21,15.5,1,0,3,1,2 shrimp,
3/23/21,0.232,24,18,1,0,3,1,6 shrimp,
3/23/21,0.232,25,19.5,1,0,3,1,1 shrimp,
3/23/21,0.232,24,19,1,0,3,1,0,
3/16/21,0.4,26,20.5,1,0,3,1,4 shrimp,
3/16/21,0.4,30,23.5,0,1,2,0,0,
3/16/21,0.4,27,21,0,1,2,0,1 shrimp,
3/16/21,0.4,33,26.5,0,1,3,0,2 fish 1 shrimp,
3/16/21,0.4,29,23,0,1,2,0,2 fish,
3/16/21,0.4,23,18,1,0,3,1,2 fish,
3/16/21,0.4,25.5,19,1,0,3,1,7 shrimp,
3/16/21,0.4,22,16.5,1,0,3,1,1 shrimp,
3/16/21,0.4,19,14,1,0,3,1,1 shrimp 1 fish,
3/16/21,0.4,20,15,1,0,3,1,-1,
3/10/21,0.769,28.5,21,0,1,2,0,0,
3/10/21,0.769,22.5,17,1,0,3,1,1 fish,
3/10/21,0.769,25.5,19.5,1,1,2,0,0,
3/10/21,0.769,25,18.3,0,1,2,0,0,
3/10/21,0.769,28.8,21,0,1,2,0,0,
3/10/21,0.769,27.5,20.4,0,1,2,0,0,
3/10/21,0.769,23,17.8,1,1,2,0,0,
3/10/21,0.769,20.2,14.6,1,0,3,0,0,
3/10/21,0.769,20.3,15.3,1,1,2,0,0,
3/10/21,0.769,19.5,14.7,1,0,3,0,0,
4/19/22,0.833,23,17,1,0,3,1,6 shrimp,
4/19/22,0.833,19,14,1,0,3,1,-1,
4/19/22,0.833,21,15,1,0,3,1,9 shrimp,
4/19/22,0.833,22,16,1,0,3,1,2 shrimp,
4/19/22,0.833,38,30,0,1,2,0,0,
4/19/22,0.833,18,14,1,0,3,1,8 shrimp,
4/19/22,0.833,22,18,1,0,3,1,2 fish,
4/19/22,0.833,20,16,1,0,3,1,2 shrimp,
4/19/22,0.833,27,20,0,1,2,0,2 shrimp,
4/19/22,0.833,29,23,0,1,2,0,2 fish 4 shrimp,
10/27/21,0.625,24,19,1,1,3,1,1 shrimp 1 fish,
10/27/21,0.625,22,16.5,1,0,2,1,0,
10/27/21,0.625,35,27.5,0,1,2,0,0,
10/27/21,0.625,30,24,1,1,2,0,0,
10/27/21,0.625,26,20,1,0,3,1,5 shrimp,
10/27/21,0.625,25,19.5,1,0,3,1,3 shrimp,
10/27/21,0.625,26.5,20,0,1,3,0,2 fish,
10/27/21,0.625,23,18,1,0,3,1,0,
10/27/21,0.625,23,19,1,0,3,1,2 shrimp,
10/27/21,0.625,21.5,17,1,0,2,0,2 fish,
10/20/21,0.476,30,22.5,0,1,2,0,1 fish 1 shrimp,
10/20/21,0.476,24,18,1,0,3,1,3 fish 8 shrimp,
10/20/21,0.476,24,18.5,1,0,3,1,1 crab 5 shrimp,
10/20/21,0.476,26,20.5,0,0,2,0,4 shrimp,
10/20/21,0.476,22.5,17,1,0,3,1,4 shrimp,
10/20/21,0.476,26,20,1,0,3,1,1 shrimp,
10/20/21,0.476,33,26,0,1,2,0,1 fish,
10/20/21,0.476,33,26,1,1,2,0,0,
10/20/21,0.476,24,18,1,0,3,1,1 shrimp,
10/20/21,0.476,24.5,19,1,0,3,0,0,
4/27/21,0.455,32,24.5,0,1,2,0,3 shrimp,
4/27/21,0.455,27.5,21,1,0,3,0,3 shrimp,
4/27/21,0.455,28,22,0,1,2,0,3 shrimp,
4/27/21,0.455,33,25.5,0,1,2,0,0,
4/27/21,0.455,27,20.5,0,1,2,0,0,
4/27/21,0.455,23,19,0,1,2,0,2 shrimp,
4/27/21,0.455,24,18,0,0,3,1,2 shrimp,
4/27/21,0.455,25,20,1,0,3,1,1 shrimp,
4/27/21,0.455,24,17.5,1,0,3,1,0,
4/27/21,0.455,22.5,17,1,0,3,0,6 shrimp,
5/25/21,1,30,23.5,0,1,2,0,1 shrimp,
5/25/21,1,22,18,1,0,3,0,1 shrimp,
5/25/21,1,26,19,1,1,2,0,0,
5/25/21,1,32,24,0,1,2,0,0,
5/25/21,1,23,17.5,1,0,3,0,0,
5/25/21,1,34,26,0,1,2,0,0,
5/25/21,1,27,21,0,1,2,0,1 shrimp,
5/25/21,1,26,21,0,0,3,1,0,
5/25/21,1,26,22,0,0,3,1,0,
5/25/21,1,24,18,1,0,3,1,2 shrimp,
7/12/21,0.455,27,20,0,1,2,0,1 shrimp,
7/12/21,0.455,28,22,1,0,3,1,1 fish,
7/12/21,0.455,32,25,0,1,2,0,0,
7/12/21,0.455,22,17,1,0,3,1,0,
7/12/21,0.455,24,18,1,0,3,0,1 shrimp,
7/12/21,0.455,31,24,0,1,2,0,0,
7/12/21,0.455,22.5,17,1,0,3,1,0,
7/12/21,0.455,24,18,1,1,2,0,1 shrimp,
7/12/21,0.455,24,19,1,0,3,1,0,
7/12/21,0.455,23,18,1,0,3,1,1 fish,
7/27/21,1,32,24,0,1,2,0,1 fish,
7/27/21,0.556,22,17,1,0,3,1,1 shrimp,
7/27/21,0.556,24,19,0,0,3,1,2 fish 1 shrimp,
7/27/21,0.556,25,19,1,1,2,0,0,
7/27/21,0.556,28,21,0,1,2,0,1 squid 1 fish 1 shrimp,
7/27/21,0.556,26,20,0,1,2,0,2 shrimp 1 fish,
7/27/21,0.556,23,17.5,1,0,3,1,3 shrimp 1 fish,
7/27/21,0.556,26,19,1,1,3,1,0,
7/27/21,0.556,12,9.5,1,0,2,0,2 fish,
7/27/21,0.556,21,16,1,0,3,1,6 shrimp 1 fish,
6/22/21,1,23,16,1,0,3,1,0,
6/22/21,1,23,17.5,0,0,3,1,-1,
6/22/21,1,28,21.5,0,1,2,0,0,
6/22/21,1,29,22,0,1,2,0,0,
6/22/21,1,24.5,18,1,0,3,1,0,
6/22/21,1,24.5,19,1,1,3,1,0,
6/22/21,1,30,23,0,1,2,0,0,
6/22/21,1,23,17,1,0,3,1,1 shrimp,
6/22/21,1,23.5,18.3,1,0,3,1,2 shrimp,
6/22/21,1,24,19,1,0,3,1,0,
6/30/22,0,30,23.5,1,1,2,0,0,
6/30/22,0,29.5,22,0,0,3,0,2 fish,
6/30/22,0,26,20,0,1,2,0,0,
6/30/22,0,27.5,21,1,0,3,0,2 fish,
6/30/22,0,23.5,18,1,0,3,1,0,
6/30/22,0,23,16.5,1,0,3,1,0,
6/30/22,0,14,12,1,0,3,0,0,
6/30/22,0,21,17,1,0,3,0,0,
6/30/22,0,22,17.5,1,0,3,1,0,
6/30/22,0,21,16,1,0,3,1,1 shrimp,
6/15/21,1,25.5,19,0,0,3,1,2 crab 1 shrimp,
6/15/21,1,21.5,17,1,0,3,1,1 fish,
6/15/21,1,21.5,16.5,0,0,2,0,2 shrimp,
6/15/21,1,30.5,23.5,0,1,2,0,1 crab 5 fish,
6/15/21,1,23.5,16,1,0,3,1,2 shrimp,
6/15/21,1,23,17.5,1,0,3,1,5 shrimp,
6/15/21,1,25,19.5,1,0,3,1,1 shrimp,
6/15/21,1,23,17,1,0,3,1,1 fish 1 crab,
6/15/21,1,33,25,0,1,2,0,0,
6/15/21,1,18.5,14,1,0,3,1,1 shrimp,
6/8/21,0.91,24,17,1,1,3,1,3 shrimp 2 fish,
6/8/21,0.91,20,16,0,0,3,1,1 shrimp 1 fish,
6/8/21,0.91,23,18,0,1,2,0,1 fish,
6/8/21,0.91,32,26,0,1,2,0,2 fish,
6/8/21,0.91,25,19.5,1,0,3,1,1 fish,
6/8/21,0.91,28,22,0,1,2,0,1 shrimp,
6/8/21,0.91,23,17,1,0,3,1,1 shrimp 1 fish,
6/8/21,0.91,24,20,1,0,3,1,1 shrimp,
6/8/21,0.91,23,18.5,1,1,3,1,0,
6/8/21,0.91,21,17,1,1,3,1,1 shrimp 1 fish,
6/1/21,0.833,32,25,0,1,2,0,1 shrimp,
6/1/21,0.833,23,18,1,0,3,1,4 shrimp,
6/1/21,0.833,21,17,1,0,3,1,1 shrimp,
6/1/21,0.833,22,17,1,0,3,1,3 shrimp,
6/1/21,0.833,30,23,0,1,2,0,0,
6/1/21,0.833,21,15.5,1,0,3,1,2 shrimp,
6/1/21,0.833,23,18,1,0,3,1,2 shrimp,
6/1/21,0.833,25,20,0,0,3,0,1 shrimp,
6/1/21,0.833,24,17,1,0,3,1,1 shrimp,
6/1/21,0.833,18,13,1,0,3,1,4 shrimp,
3/30/22,0.435,30,23,0,1,2,0,juvi conch,
3/30/22,0.435,25,18,1,0,3,1,9 shrimp,
3/30/22,0.435,20,15,1,0,3,1,0,
3/30/22,0.435,30,22,1,0,3,1,2 shrimp,
3/30/22,0.435,32,23.5,0,1,2,0,3 shrimp,
3/30/22,0.435,28,22,0,1,2,0,1 fish,
3/30/22,0.435,22,16,0,0,3,1,6 shrimp,
3/30/22,0.435,28,21,0,1,3,1,2 shrimp,
3/30/22,0.435,26,19,1,0,3,1,0,
3/30/22,0.435,25,19,1,0,2,0,-1,
3/8/22,0.294,27.5,20.0,0,0,3,1,-1,
3/8/22,0.294,25.0,18.5,0,0,3,1,4 shrimp,
3/8/22,0.294,25.0,19.0,1,0,3,1,2 shrimp,
3/8/22,0.294,23.0,17.0,1,0,3,1,-1,
3/8/22,0.294,30.0,24.0,0,1,2,0,-1,
3/8/22,0.294,36.0,23.0,0,1,2,0,1 shrimp,
3/8/22,0.294,28.0,21.0,1,1,2,0,2 fish,
3/8/22,0.294,28.0,21.0,0,1,2,0,2 shrimp,
3/8/22,0.294,31.0,23.0,0,1,2,0,5 fish,
3/8/22,0.294,30.0,23.0,0,1,2,0,1 shrimp,
2/8/22,0.5,32.0,24.0,0,1,2,0,0,
2/8/22,0.5,26,20,1,0,2,0,1 fish,
2/8/22,0.5,27.0,21,1,0,3,1,1 shrimp,
2/8/22,0.5,25,19,1,0,3,0,2 shrimp,
2/8/22,0.5,26,20,1,0,3,0,4 shrimp,
2/8/22,0.5,28,22,0,1,2,0,1 shrimp,
2/8/22,0.5,29,25,1,1,2,0,1 fish,
2/8/22,0.5,12,8,1,1,2,0,1 shrimp,
2/8/22,0.5,32,25,1,1,2,0,0,
2/8/22,0.5,24,19,1,0,3,1,3 shrimp,
4/14/20,0.278,22,16,1,0,3,1,0,
4/14/20,0.278,29,21.5,0,1,2,0,0,
4/14/20,0.278,27,21,0,1,2,0,fish,
4/14/20,0.278,28,21,0,1,2,0,0,
4/14/20,0.278,23,17,1,0,3,1,0,
4/14/20,0.278,23,17,1,0,3,1,0,
4/14/20,0.278,25,20,0,1,2,0,0,
4/14/20,0.278,25,18,1,0,3,1,9 fish,
4/14/20,0.278,27,20,1,0,3,1,0,
4/14/20,0.278,24,19,1,0,3,1,5 shrimp,
12/7/21,0.263,34,26,1,1,2,0,0,
12/7/21,0.263,32,25,0,1,2,0,0,
12/7/21,0.263,25,19,1,0,3,1,0,
12/7/21,0.263,28,22,1,1,2,0,0,
12/7/21,0.263,27,21,1,1,2,0,1 shrimp,
12/7/21,0.263,29,22,0,0,3,1,1 shrimp,
12/7/21,0.263,23,18,1,0,3,1,4 shrimp,
12/7/21,0.263,21,16,1,0,3,1,1 fish 1 shrimp,
12/7/21,0.263,23,16,1,0,3,1,1 shrimp 1 fish,
12/7/21,0.263,16,12,1,1,2,0,0,
11/23/21,0,26,20.5,1,0,3,1,3 shrimp,
11/23/21,0,33,24.5,0,1,2,0,0,
11/23/21,0,27,20.5,1,0,3,1,1 shrimp,
11/23/21,0,24,18.5,1,0,3,1,0,
11/23/21,0,24,18.5,1,0,3,1,0,
11/23/21,0,32,30,0,1,2,0,0,
11/23/21,0,25,18.5,1,0,3,1,1 shrimp,
11/23/21,0,25.5,19.5,1,0,3,1,0,
11/23/21,0,29.5,22,0,1,2,0,2 shrimp,
11/23/21,0,25,19,1,0,3,1,0,
11/23/21,0,24,20,1,0,3,1,3 shrimp,
11/10/21,1,28,21,0,1,2,0,3 shrimp 1 fish,
11/10/21,1,29,22,0,1,2,0,2 shrimp,
11/10/21,1,28.5,22,1,0,3,1,1 fish,
11/10/21,1,23.5,18,1,0,3,1,2 fish,
11/10/21,1,25,20,1,0,3,1,0,
11/10/21,1,26,21,0,0,3,1,0,
11/10/21,1,18,14,1,0,3,0,0,
11/10/21,1,24,18.5,0,1,2,0,3 shrimp,
11/10/21,1,24,18,1,0,3,1,3 shrimp,
11/10/21,1,21,17,1,0,3,1,1 shrimp,
9/1/21,0,27,21,1,1,2,0,2 fish,
9/1/21,0,30,23,1,0,2,0,0,
9/1/21,0,32,24,1,0,2,0,0,
9/1/21,0,29,23,0,1,3,0,0,
9/1/21,0,29,23,1,1,2,0,0,
9/1/21,0,26,20,1,1,2,0,0,
9/1/21,0,26,20,1,0,2,0,1 shrimp,
9/1/21,0,24,19,0,1,3,0,1 shrimp 1 fish,
9/1/21,0,26,20,0,1,3,1,2 shrimp,
9/1/21,0,24,18,0,0,3,0,0,
8/24/21,0.204,24,18,1,0,3,1,1 fish 1 shrimp,
8/24/21,0.204,28,22,1,0,3,0,-1,
8/24/21,0.204,30,23,0,1,2,0,-1,
8/24/21,0.204,23,16.5,1,0,3,1,-1,
8/24/21,0.204,28,20.5,1,0,3,0,0,
8/24/21,0.204,28,20,1,0,2,1,0,
8/24/21,0.204,23,17.5,1,0,3,1,0,
8/24/21,0.204,20,15,1,0,3,1,0,
8/24/21,0.204,22,17,1,0,3,1,0,
8/24/21,0.204,19,12,1,0,3,1,1 shrimp,
8/17/21,0.476,22.5,17,1,0,3,1,5 shrimp 1 fish,
8/17/21,0.476,35,24,0,1,2,0,1 fish,
8/17/21,0.476,27,21,1,0,3,0,1 fish,
8/17/21,0.476,33,25.5,0,1,2,0,1 shrimp 1 fish,
8/17/21,0.476,25,19,1,0,3,1,0,
8/17/21,0.476,27,20.5,1,1,2,0,1 fish,
8/17/21,0.476,24.5,19,1,0,3,1,1 shrimp 2 fish,
8/17/21,0.476,29.5,22,1,1,2,0,2 fish 3 shrimp,
8/17/21,0.476,26,20,1,0,3,1,1 shrimp,
8/17/21,0.476,25,19,1,0,3,1,-1,
8/10/21,0.322,34.5,26,0,1,2,0,0,
8/10/21,0.322,26,20,0,1,2,0,0,
8/10/21,0.322,23,18,1,0,3,1,0,
8/10/21,0.322,20.5,15.5,1,0,3,1,3 fish 5 shrimp,
8/10/21,0.322,26,19,1,1,2,0,-1,
8/10/21,0.322,28,21,1,0,3,1,1 fish,
8/10/21,0.322,25,18,1,1,2,1,1 shrimp 4 fish,
8/10/21,0.322,25,20,1,0,2,0,0,
8/10/21,0.322,28.5,22,1,0,3,1,0,
8/10/21,0.322,24,18,1,0,3,1,1 shrimp,
8/3/21,0.455,25,18,1,0,3,1,2 shrimp 1 fish,
8/3/21,0.455,20,16,1,0,3,1,2 fish 2 shrimp,
8/3/21,0.455,25.5,20,1,0,3,1,3 shrimp,
8/3/21,0.455,22,17.5,1,0,3,1,2 fish 3 shrimp,
8/3/21,0.455,24,18.5,1,0,3,1,4 shrimp 6 fish,
8/3/21,0.455,25.5,19.5,0,0,3,2,2 shrimp 1 fish,
8/3/21,0.455,23,18,1,0,3,1,6 fish,
8/3/21,0.455,25,20,1,0,3,1,1 fish,
8/3/21,0.455,23,18,1,0,3,1,1 fish,
8/3/21,0.455,25,18.5,1,0,3,1,1 fish 1 shrimp,
